code,name,description,category,item_type,track_individual,stock_total,stock_available,status,location
EQ-0409,MOTOR CC,MOTOR CC | Modelo: MOTOR CC DL30200,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0410,MOTOR DE ANILLOS,MOTOR DE ANILLOS | Modelo: MOTOR DE ANILLOS DL2053A,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0411,MOTOR DE VELOCIDADES,MOTOR DE VELOCIDADES | Modelo: MOTOR DE VELOCIDADES DL2051,DISPOSITIVOS,equipment,TRUE,2,2,active,Laboratorio
EQ-0412,MOTOR SCHRAGE,MOTOR SCHRAGE | Modelo: MOTOR SCHRAGE DL2131,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0413,MOTOR TRIFASICO MARCA SIEMENS DE 5 HP 220-440V 1720RPM IP55,MOTOR TRIFASICO MARCA SIEMENS DE 5 HP 220-440V 1720RPM IP55 | Modelo: 93009,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0414,MPLAG ICD3,MPLAG ICD3,DISPOSITIVOS,equipment,TRUE,6,6,active,Laboratorio
EQ-0418,OSCILADORES DE CUARZO,OSCILADORES DE CUARZO | Modelo: OSCILADORES DE CUARZO DL2155OSX,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0419,OSCILADORES EN ALTA FRECUENCIA,OSCILADORES EN ALTA FRECUENCIA | Modelo: OSCILADORES EN ALTA FRECUENCIA DL2155OSA,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0422,POLOS 3 UNIDADES-10 MODULOS DE INTERRUPTOR AUTOMATICO A-AC/DC.LUZ PILOTO C/W-28-605,POLOS 3 UNIDADES-10 MODULOS DE INTERRUPTOR AUTOMATICO A-AC/DC.LUZ PILOTO C/W-28-605,DISPOSITIVOS,equipment,TRUE,2,2,active,Laboratorio
EQ-0423,PROBADOR DE LIQUIDOS DIELECTRICOS 2KVA 50KV-PARA 110V.,PROBADOR DE LIQUIDOS DIELECTRICOS 2KVA 50KV-PARA 110V. | Modelo: 102147,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0424,PROGRAMADOR UNIVERSAL SUPERPRO M,PROGRAMADOR UNIVERSAL SUPERPRO M,DISPOSITIVOS,equipment,TRUE,2,2,active,Laboratorio
EQ-0425,PROTOBOARTH GL48 CON 4 PUNTAS,PROTOBOARTH GL48 CON 4 PUNTAS | Modelo: 446373,DISPOSITIVOS,equipment,TRUE,5,5,active,Laboratorio
EQ-0426,PUPITRE DE MANDO TRANSPORTABLES PHYWE 07422093-220-221-222,PUPITRE DE MANDO TRANSPORTABLES PHYWE 07422093-220-221-222 | Modelo: 98918,DISPOSITIVOS,equipment,TRUE,3,3,active,Laboratorio
EQ-0427,RECIPIENTE DE PRESION Y VACIO-MODELO DKU-NO.256 + ACCESORIOS,RECIPIENTE DE PRESION Y VACIO-MODELO DKU-NO.256 + ACCESORIOS,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0428,REDUCTORES DE PRESION-2 MANOMETROS (PRINCIPIOS/USO EN CILINDRO),REDUCTORES DE PRESION-2 MANOMETROS (PRINCIPIOS/USO EN CILINDRO) | Modelo: 2--89,DISPOSITIVOS,equipment,TRUE,2,2,active,Laboratorio
EQ-0429,SIMATIC TOUCH PANEL- SIEMENS- MODELO OP177B- SERIE S C-A7U66788,SIMATIC TOUCH PANEL- SIEMENS- MODELO OP177B- SERIE S C-A7U66788,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0432,SISTEMA ACCIONADOR DE CHISPOMETRO CON EJE AISLANTE MODELO AKF,SISTEMA ACCIONADOR DE CHISPOMETRO CON EJE AISLANTE MODELO AKF,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0433,SISTEMA DE COMPONENTES PARA EXPERIMENTOS CON AT-TRES ETAPAS-COMPUESTO DE:COMBINACIONES TIPICAS PARA TENSIONES ALTERNAS-MODELO TOEK 300/10-LOS MISMOS QUE SE DETALLAN EN LOS ITEMS DEL 1 AL 83-90 Y 91,SISTEMA DE COMPONENTES PARA EXPERIMENTOS CON AT-TRES ETAPAS-COMPUESTO DE:COMBINACIONES TIPICAS PARA TENSIONES ALTERNAS-MODELO TOEK 300/10-LOS MISMOS QUE SE DETALLAN EN LOS ITEMS DEL 1 AL 83-90 Y 91 | Modelo: 102044,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0434,SISTEMA DE ENSEÑANZA PARA ELECTRONICA DE POTENCIA CONTIENE VARIOS COMPENENTES QUE SE ENCUENTRAN DETALLADOS EN LA ACTA ENTREGA RECEPCION CON FECHA 25 DE NOVIEMBRE DEL 2014,SISTEMA DE ENSEÑANZA PARA ELECTRONICA DE POTENCIA CONTIENE VARIOS COMPENENTES QUE SE ENCUENTRAN DETALLADOS EN LA ACTA ENTREGA RECEPCION CON FECHA 25 DE NOVIEMBRE DEL 2014 | Modelo: SISTEMA DE ENSEÑANZA PARA ELECTRONICA DE POTENCIA PE-5000,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0441,TACOMETRO 0-2.500 RPM NO.28-200,TACOMETRO 0-2.500 RPM NO.28-200 | Modelo: 92240,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0442,TACOMETRO 0-8.000 RPM NO.28-201,TACOMETRO 0-8.000 RPM NO.28-201 | Modelo: 92241,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0443,TACOMETRO DIGITAL HASTA 20000 RPM-MARCA EXTECH-SERIE NO.302672 INCLUYE ESTUCHE PLASTICO.,TACOMETRO DIGITAL HASTA 20000 RPM-MARCA EXTECH-SERIE NO.302672 INCLUYE ESTUCHE PLASTICO. | Modelo: 92650,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0444,TACOMETRO DIGITAL HASTA 20000 RPM-MARCA EXTECH-SERIE NO.302681 INCLUYE ESTUCHE PLASTICO,TACOMETRO DIGITAL HASTA 20000 RPM-MARCA EXTECH-SERIE NO.302681 INCLUYE ESTUCHE PLASTICO | Modelo: 92649,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0445,TRAMPA DE DESCARGAS DE CORONA-MODELO KR,TRAMPA DE DESCARGAS DE CORONA-MODELO KR,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0446,UNIDAD DE PRUEBA DE MAQUINA ROTANTE ELECTRICO 3G-3M-DL-2007,UNIDAD DE PRUEBA DE MAQUINA ROTANTE ELECTRICO 3G-3M-DL-2007 | Modelo: 92301,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0447,VOLANTE,VOLANTE | Modelo: VOLANTE DL10410,DISPOSITIVOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0448,CHISPOMETRO DE ACCIONAMIENTO ELECTRICO MODELO KF 14487,CHISPOMETRO DE ACCIONAMIENTO ELECTRICO MODELO KF 14487,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0449,CHISPOMETRO DE ACCIONAMIENTO ELECTRICO MODELO KF- NO.15287,CHISPOMETRO DE ACCIONAMIENTO ELECTRICO MODELO KF- NO.15287,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0450,CHISPOMETRO DE ACCIONAMIENTO ELECTRICO MODELO KF-NO. 14787,CHISPOMETRO DE ACCIONAMIENTO ELECTRICO MODELO KF-NO. 14787,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0451,CHISPOMETRO DE MEDICION DE ACCION-ELECTRICO MODELO MF (DOS ESTUCHES),CHISPOMETRO DE MEDICION DE ACCION-ELECTRICO MODELO MF (DOS ESTUCHES),MEDICION,equipment,TRUE,1,1,active,Laboratorio
EQ-0452,CONMUTADOR DE PUESTA A TIERRA CON ACCIONAMIENTO EL. NO.87140,CONMUTADOR DE PUESTA A TIERRA CON ACCIONAMIENTO EL. NO.87140 | Modelo: Z85994/1,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0453,CONTACTOR 6A-220V.CON BOBINA DE 120V.3 CONTACTORES NA Y 3NC-CON CAJA METALICA DE:12X10X14 CM.18 BORNES CONEXION EXTERNA.,CONTACTOR 6A-220V.CON BOBINA DE 120V.3 CONTACTORES NA Y 3NC-CON CAJA METALICA DE:12X10X14 CM.18 BORNES CONEXION EXTERNA. | Modelo: 92455,BIEN INSTITUCIONAL,equipment,TRUE,4,4,active,Laboratorio
EQ-0454,ELEMENTO DE ENLACE PARA AT-MODELO HSV 300 NO.829 493,ELEMENTO DE ENLACE PARA AT-MODELO HSV 300 NO.829 493,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0455,ELEMENTO DE INTERCONEXION-MODELO K,ELEMENTO DE INTERCONEXION-MODELO K,BIEN INSTITUCIONAL,equipment,TRUE,20,20,active,Laboratorio
EQ-0456,EQUIPO ELECTRONICO DIDACTICO PARA EL CONTROL DE VELOCIDAD DE UN MOTOR DE INDUCCION BASADO EN EL SISTEMA RECUPERADOR DE ENERGIA DE DESLIZAMIENTO-COMPUESTO DE 9 MODULOS,EQUIPO ELECTRONICO DIDACTICO PARA EL CONTROL DE VELOCIDAD DE UN MOTOR DE INDUCCION BASADO EN EL SISTEMA RECUPERADOR DE ENERGIA DE DESLIZAMIENTO-COMPUESTO DE 9 MODULOS | Modelo: 92615,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0457,MODULO ALTERNADOR SINCRONICO.28-101,MODULO ALTERNADOR SINCRONICO.28-101 | Modelo: 92274,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0458,MODULO CONTACTOR DC-C/W5NC Y MC-CONTACTOS DE 120V.DC-28-631,MODULO CONTACTOR DC-C/W5NC Y MC-CONTACTOS DE 120V.DC-28-631 | Modelo: 92225,MODULO CONTACTOR DC-C,equipment,TRUE,2,2,active,Laboratorio
EQ-0459,MODULO CONTACTOR MAGNETICO AC-120V-ACC/W4N0Y4 NC CONTACTORES,MODULO CONTACTOR MAGNETICO AC-120V-ACC/W4N0Y4 NC CONTACTORES | Modelo: 92228,MODULO CONTACTOR MAGNETICO AC-120V-ACC,equipment,TRUE,2,2,active,Laboratorio
EQ-0460,MODULO CRONOGRAFO RECICULAR 120 AC C/W NO-NC-CONTACTOS 28-664,MODULO CRONOGRAFO RECICULAR 120 AC C/W NO-NC-CONTACTOS 28-664 | Modelo: 92231,MODULO CRONOGRAFO RECICULAR 120 AC C,equipment,TRUE,2,2,active,Laboratorio
EQ-0461,MODULO DE MOTOR DE ARRANQUE POR CAPACITOR.NO.28-130,MODULO DE MOTOR DE ARRANQUE POR CAPACITOR.NO.28-130 | Modelo: 92236,BIEN INSTITUCIONAL,equipment,TRUE,2,2,active,Laboratorio
EQ-0462,MODULO DE MOTOR DE FASE PARTIDA N.28-125,MODULO DE MOTOR DE FASE PARTIDA N.28-125 | Modelo: 92235,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0463,MODULO DE MOTOR DE FASE PARTIDA PERMANENTE N.28-135,MODULO DE MOTOR DE FASE PARTIDA PERMANENTE N.28-135 | Modelo: 92237,BIEN INSTITUCIONAL,equipment,TRUE,2,2,active,Laboratorio
EQ-0464,MODULO DE MOTOR DEVANADO-DE ARDILLA 28-105,MODULO DE MOTOR DEVANADO-DE ARDILLA 28-105 | Modelo: 92234,BIEN INSTITUCIONAL,equipment,TRUE,2,2,active,Laboratorio
EQ-0465,MODULO DE MOTOR UNIVERSAL N.28-140,MODULO DE MOTOR UNIVERSAL N.28-140 | Modelo: 92238,BIEN INSTITUCIONAL,equipment,TRUE,2,2,active,Laboratorio
EQ-0466,MODULO DE RELE DE FALLA DE CAMPO DE DERIVACION 28-633,MODULO DE RELE DE FALLA DE CAMPO DE DERIVACION 28-633 | Modelo: 92227,BIEN INSTITUCIONAL,equipment,TRUE,2,2,active,Laboratorio
EQ-0467,MODULO DE SOBRECARGA AC/DC 28-613,MODULO DE SOBRECARGA AC/DC 28-613 | Modelo: 92221,MODULO DE SOBRECARGA AC,equipment,TRUE,2,2,active,Laboratorio
EQ-0468,MODULO DE SWITCHE DE PALANCA SELECTORA C/W.2 SWITCHE SELECTORES Y 2 PALANCAS DE SWITCHE 120V.AC/DC 28-602,MODULO DE SWITCHE DE PALANCA SELECTORA C/W.2 SWITCHE SELECTORES Y 2 PALANCAS DE SWITCHE 120V.AC/DC 28-602 | Modelo: 92219,MODULO DE SWITCHE DE PALANCA SELECTORA C,equipment,TRUE,2,2,active,Laboratorio
EQ-0469,MODULO DE TIEMPO DEFINIDO DE RELE RETARDADOR C/W.2 RELES DE TIEMPOS RETARDADOR 120V.-AC/DC 28-619,MODULO DE TIEMPO DEFINIDO DE RELE RETARDADOR C/W.2 RELES DE TIEMPOS RETARDADOR 120V.-AC/DC 28-619 | Modelo: 92222,MODULO DE TIEMPO DEFINIDO DE RELE RETARDADOR C,equipment,TRUE,2,2,active,Laboratorio
EQ-0470,MODULO FRENO PRONY DE LA CORRIENTE EDDY.NO.28-205,MODULO FRENO PRONY DE LA CORRIENTE EDDY.NO.28-205 | Modelo: 92242,BIEN INSTITUCIONAL,equipment,TRUE,2,2,active,Laboratorio
EQ-0471,MODULO MOTOR DE ROTOR DEVANADO 28-110,MODULO MOTOR DE ROTOR DEVANADO 28-110 | Modelo: 92276,BIEN INSTITUCIONAL,equipment,TRUE,2,2,active,Laboratorio
EQ-0472,MODULO MOTOR SINCRONICO N.28-100,MODULO MOTOR SINCRONICO N.28-100 | Modelo: 92233,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0473,MODULO RELE AC C/W RELE-DMDT 120V AC 28-662,MODULO RELE AC C/W RELE-DMDT 120V AC 28-662 | Modelo: 92229,MODULO RELE AC C,equipment,TRUE,2,2,active,Laboratorio
EQ-0474,MODULO RELE CEMF.120V-CONTACTO DC.28-632,MODULO RELE CEMF.120V-CONTACTO DC.28-632 | Modelo: 92226,BIEN INSTITUCIONAL,equipment,TRUE,2,2,active,Laboratorio
EQ-0475,MODULO RELE DC C/W 2 DPDT RELES 120 V-DC 28-630,MODULO RELE DC C/W 2 DPDT RELES 120 V-DC 28-630 | Modelo: 92224,MODULO RELE DC C,equipment,TRUE,2,2,active,Laboratorio
EQ-0476,MODULO RELE DC C/W 2 DPDT RELES 120V-DC NO.28-630,MODULO RELE DC C/W 2 DPDT RELES 120V-DC NO.28-630 | Modelo: 92279,MODULO RELE DC C,equipment,TRUE,1,1,active,Laboratorio
EQ-0477,MODULO RELE DE TIEMPO AJUSTABLE C/W CONTACTOR DPDT.BOBINA 28-663,MODULO RELE DE TIEMPO AJUSTABLE C/W CONTACTOR DPDT.BOBINA 28-663 | Modelo: 92230,MODULO RELE DE TIEMPO AJUSTABLE C,equipment,TRUE,2,2,active,Laboratorio
EQ-0478,MODULOS OTOR ALTERNADOR SINCRONICOS.28-102,MODULOS OTOR ALTERNADOR SINCRONICOS.28-102 | Modelo: 92275,BIEN INSTITUCIONAL,equipment,TRUE,2,2,active,Laboratorio
EQ-0479,MOTOR GENERADOR DE CD.N.28-150,MOTOR GENERADOR DE CD.N.28-150 | Modelo: 92239,EQUIPO ELECTRONICO,equipment,TRUE,2,2,active,Laboratorio
EQ-0480,PANEL PARA VARIADOR DE VELOCIDAD MARCA SIEMENS MICROMATES 4- SERIE NO. XAU222-002851,PANEL PARA VARIADOR DE VELOCIDAD MARCA SIEMENS MICROMATES 4- SERIE NO. XAU222-002851 | Modelo: 243120,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0481,SUPERVISOR DE VOLTAJE DIGITAL TRIFASICO MARCA ICM- MODELO ICM-450 DE 190-360 VAC 50-60HZ,SUPERVISOR DE VOLTAJE DIGITAL TRIFASICO MARCA ICM- MODELO ICM-450 DE 190-360 VAC 50-60HZ | Modelo: ICM450C,BIEN INSTITUCIONAL,equipment,TRUE,1,1,active,Laboratorio
EQ-0482,TAMBOR DE MODULO CONTROLADOR 28-620,TAMBOR DE MODULO CONTROLADOR 28-620 | Modelo: 92223,BIEN INSTITUCIONAL,equipment,TRUE,2,2,active,Laboratorio
EQ-0483,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.128DD30,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.128DD30,EQUIPO PARA ENSENANZA DE ELECTRONICA,equipment,TRUE,1,1,active,Laboratorio
EQ-0484,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12A5AE2,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12A5AE2,EQUIPO PARA ENSENANZA DE ELECTRONICA,equipment,TRUE,1,1,active,Laboratorio
EQ-0485,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12AC8E9,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12AC8E9,EQUIPO PARA ENSENANZA DE ELECTRONICA,equipment,TRUE,1,1,active,Laboratorio
EQ-0486,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12F2530,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12F2530,EQUIPO PARA ENSENANZA DE ELECTRONICA,equipment,TRUE,1,1,active,Laboratorio
EQ-0487,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12F2535,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12F2535,EQUIPO PARA ENSENANZA DE ELECTRONICA,equipment,TRUE,1,1,active,Laboratorio
EQ-0488,LABORATORIO DE MICROPROCESADORES- COMPUESTO DE:MODULO ADC- DAC- TECLADO MATRICIAL-MEMORIA PARALELA-DISPLAY-LCD DE CARACTER-LCD DE GRAFICO-LEDS-MEMORIA SERIAL-MATRIZ-TRANSMISION-POTENCIA-RELES-MOTORES-DAC DE RED-ACOPLE DE LINEA- VARIOS,LABORATORIO DE MICROPROCESADORES- COMPUESTO DE:MODULO ADC- DAC- TECLADO MATRICIAL-MEMORIA PARALELA-DISPLAY-LCD DE CARACTER-LCD DE GRAFICO-LEDS-MEMORIA SERIAL-MATRIZ-TRANSMISION-POTENCIA-RELES-MOTORES-DAC DE RED-ACOPLE DE LINEA- VARIOS | Modelo: 285291,EQUIPO PARA ENSENANZA DE ELECTRONICA,equipment,TRUE,1,1,active,Laboratorio
EQ-0490,LABVIEW ROBOTICS SBRIO 9632 STARTER KIT,LABVIEW ROBOTICS SBRIO 9632 STARTER KIT | Modelo: NI ELVIS,EQUIPO PARA ENSENANZA DE ELECTRONICA,equipment,TRUE,1,1,active,Laboratorio
EQ-0491,GALVANOMETRO PARA CORRIENTE CONTINUA-GOSSEN P-390.,GALVANOMETRO PARA CORRIENTE CONTINUA-GOSSEN P-390.,GALVANOMETRO,equipment,TRUE,2,2,active,Laboratorio
EQ-0492,GALVANOMETRO PARA CORRIENTE CONTINUA-GOSSEN P-391,GALVANOMETRO PARA CORRIENTE CONTINUA-GOSSEN P-391,GALVANOMETRO,equipment,TRUE,3,3,active,Laboratorio
EQ-0493,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES ARBITRARIAS DE 2 CANALES 1 UHZ A 100 MHZ MARCA TEKTRONIX MODELO AFG 3102- SERIE NO.C022325 CON SOFTWARE,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES ARBITRARIAS DE 2 CANALES 1 UHZ A 100 MHZ MARCA TEKTRONIX MODELO AFG 3102- SERIE NO.C022325 CON SOFTWARE | Modelo: AFG3102,SOFTWARE,equipment,TRUE,1,1,active,Laboratorio
EQ-0494,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES CON RANGO DE FRECUENCIA-DE O.2HZ A 2MHZ-MARCA BK PRECISION-MODELO 3011B-SERIE 147-29483,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES CON RANGO DE FRECUENCIA-DE O.2HZ A 2MHZ-MARCA BK PRECISION-MODELO 3011B-SERIE 147-29483,EQUIPO ELECTRONICO,equipment,TRUE,1,1,active,Laboratorio
EQ-0495,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES HUNG CHUNG.HC-G205.SERIE NO.G01598,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES HUNG CHUNG.HC-G205.SERIE NO.G01598,EQUIPO ELECTRONICO,equipment,TRUE,1,1,active,Laboratorio
EQ-0496,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES MARCA TEKTRONICS- SERIE NO.C035453,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES MARCA TEKTRONICS- SERIE NO.C035453 | Modelo: AFG 3021B,EQUIPO ELECTRONICO,equipment,TRUE,1,1,active,Laboratorio
EQ-0497,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES MARCA TEKTRONICS- SERIE NO.C035454,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES MARCA TEKTRONICS- SERIE NO.C035454 | Modelo: AFG 3021B,EQUIPO ELECTRONICO,equipment,TRUE,1,1,active,Laboratorio
EQ-0498,GENERADOR DE FUNCIONES ARBITRARIAS 25MHZ SERIE:SN 024060782 MODELO:HMF2525 MARCA:ROHDE&SCHWARZ,GENERADOR DE FUNCIONES ARBITRARIAS 25MHZ SERIE:SN 024060782 MODELO:HMF2525 MARCA:ROHDE&SCHWARZ,EQUIPO ELECTRONICO,equipment,TRUE,1,1,active,Laboratorio
EQ-0499,GENERADOR DE FUNCIONES ARBITRARIAS 25MHZ SERIE:SN 024060783 MODELO:HMF2525 MARCA:ROHDE&SCHWARZ,GENERADOR DE FUNCIONES ARBITRARIAS 25MHZ SERIE:SN 024060783 MODELO:HMF2525 MARCA:ROHDE&SCHWARZ,EQUIPO ELECTRONICO,equipment,TRUE,1,1,active,Laboratorio
EQ-0500,GENERADOR DE FUNCIONES ARBITRARIAS 25MHZ SERIE:SN 024060784 MODELO:HMF2525 MARCA:ROHDE&SCHWARZ,GENERADOR DE FUNCIONES ARBITRARIAS 25MHZ SERIE:SN 024060784 MODELO:HMF2525 MARCA:ROHDE&SCHWARZ,EQUIPO ELECTRONICO,equipment,TRUE,1,1,active,Laboratorio
EQ-0501,INSTRUMENTO DE MEDICION DE TENSIONES CONTINUAS MOD.GM NO.860736,INSTRUMENTO DE MEDICION DE TENSIONES CONTINUAS MOD.GM NO.860736,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0502,INSTRUMENTO DE MEDICION DE TENSIONES DE CHOQUE NO.872 986 M.STM,INSTRUMENTO DE MEDICION DE TENSIONES DE CHOQUE NO.872 986 M.STM,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0503,INSTRUMENTO DE MEDIDA DE FACTOR POTENCIAL-GOSSEN D-KP-182,INSTRUMENTO DE MEDIDA DE FACTOR POTENCIAL-GOSSEN D-KP-182,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0504,INSTRUMENTO DE MEDIDA FACTOR POTENCIAL-CORRIENTE TRIFASICA-GOSSEN,INSTRUMENTO DE MEDIDA FACTOR POTENCIAL-CORRIENTE TRIFASICA-GOSSEN | Modelo: 98937,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0505,INSTRUMENTO DE PRECISION PARA MEDIR LA CORRIENTE CONTINUA Y CORREITNE ALTERNA-GOSSEN 142,INSTRUMENTO DE PRECISION PARA MEDIR LA CORRIENTE CONTINUA Y CORREITNE ALTERNA-GOSSEN 142,MULTIMETRO,equipment,TRUE,2,2,active,Laboratorio
EQ-0506,INSTRUMENTO DE PRECISION PARA MEDIR LA CORRIENTE CONTINUA Y CORRIENTE ALTERNA-GOSSEN 143,INSTRUMENTO DE PRECISION PARA MEDIR LA CORRIENTE CONTINUA Y CORRIENTE ALTERNA-GOSSEN 143,MULTIMETRO,equipment,TRUE,2,2,active,Laboratorio
EQ-0507,INSTRUMENTO DE PRECISION PARA MEDIR LA TENSION PARA CORRIENTE CONTINUA Y ALTERNA-GOSSEN A-240,INSTRUMENTO DE PRECISION PARA MEDIR LA TENSION PARA CORRIENTE CONTINUA Y ALTERNA-GOSSEN A-240,MULTIMETRO,equipment,TRUE,2,2,active,Laboratorio
EQ-0508,INSTRUMENTO DE PRECISION PARA MEDIR TENSION-CORRIENTE CONTINUA ALTERNA GOSSEN A-242,INSTRUMENTO DE PRECISION PARA MEDIR TENSION-CORRIENTE CONTINUA ALTERNA GOSSEN A-242,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0509,INSTRUMENTO DE PRECISION PARA MEDIR TENSION-CORRIENTE CONTINUA ALTERNA GOSSEN A-243,INSTRUMENTO DE PRECISION PARA MEDIR TENSION-CORRIENTE CONTINUA ALTERNA GOSSEN A-243,MULTIMETRO,equipment,TRUE,2,2,active,Laboratorio
EQ-0510,INSTRUMENTO DE PRECISION-PARA MEDIR LA CORRIENTE CONTINUA Y CORRIENTE ALTERNA-GOSSEN 141,INSTRUMENTO DE PRECISION-PARA MEDIR LA CORRIENTE CONTINUA Y CORRIENTE ALTERNA-GOSSEN 141,MULTIMETRO,equipment,TRUE,2,2,active,Laboratorio
EQ-0511,INSTRUMENTO PARA MEDIR CON LUZ-LA CORRIENTE Y LA TENSION NORMA,INSTRUMENTO PARA MEDIR CON LUZ-LA CORRIENTE Y LA TENSION NORMA | Modelo: 98924,MULTIMETRO,equipment,TRUE,2,2,active,Laboratorio
EQ-0512,INSTRUMENTO PARA MEDIR TENSIONES DE CRESTA MODELO NO.SM NO.872 361,INSTRUMENTO PARA MEDIR TENSIONES DE CRESTA MODELO NO.SM NO.872 361,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0513,MULTIMETRO DIGITAL SERIE:124450149 MARCA:METREL MODELO:MD 9060,MULTIMETRO DIGITAL SERIE:124450149 MARCA:METREL MODELO:MD 9060,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0514,MULTIMETRO DIGITAL SERIE:124450151 MARCA:METREL MODELO:MD 9060,MULTIMETRO DIGITAL SERIE:124450151 MARCA:METREL MODELO:MD 9060,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
